MatchId,LeagueId,Date,HomeTeamId,AwayTeamId,Home_Goals,Away_Goals,Home_Corners,Away_Corners
7884,793,11/06/2005,1397,787,2,2,3,9
7887,793,11/06/2005,870,1383,1,3,6,3
7888,793,11/06/2005,715,548,1,0,5,3
7889,795,11/06/2005,627,320,2,2,9,6
7890,795,11/06/2005,1089,914,2,0,6,7
7891,795,11/06/2005,773,216,0,3,5,2
7892,795,11/06/2005,1275,551,2,1,5,4
7893,795,11/06/2005,535,1423,1,0,11,1
7894,795,11/06/2005,876,324,1,2,4,2
7900,811,11/06/2005,1131,775,2,1,6,1
7920,811,11/06/2005,316,1222,0,2,4,6
7921,811,11/06/2005,1393,921,0,1,8,2
7922,811,11/06/2005,1071,192,1,1,6,1
7923,811,11/06/2005,1328,1212,0,1,5,5
7924,811,11/06/2005,463,1386,1,1,4,5
7925,811,11/06/2005,1040,991,1,1,6,1
8436,813,11/06/2005,585,1096,1,1,3,3
8445,813,11/06/2005,659,1369,1,2,4,1
8472,741,11/06/2005,534,694,1,1,4,7
8473,741,11/06/2005,1399,270,1,0,8,12
8474,741,11/06/2005,784,438,3,1,6,10
8494,800,11/06/2005,1831,928,2,0,3,5
8495,800,11/06/2005,1830,1352,0,0,5,0
7944,781,12/06/2005,1373,541,3,1,7,3
7963,795,12/06/2005,505,1073,0,1,0,3
7965,811,12/06/2005,232,795,3,0,1,2
7966,811,12/06/2005,1165,631,4,3,4,4
7969,811,12/06/2005,853,1048,5,0,5,5
8142,776,12/06/2005,798,1116,0,0,7,4
8143,776,12/06/2005,1121,831,2,2,9,5
8144,776,12/06/2005,374,196,3,0,7,7
8145,776,12/06/2005,993,580,0,0,5,2
8146,776,12/06/2005,352,1311,6,3,4,6
8481,741,12/06/2005,224,1326,2,0,4,4
8482,741,12/06/2005,1028,797,2,1,3,8
8483,741,12/06/2005,816,522,1,2,4,4
8484,741,12/06/2005,363,473,1,1,6,7
8485,741,12/06/2005,1117,1248,2,1,12,2
8486,741,12/06/2005,834,523,0,2,5,0
8496,800,12/06/2005,269,369,1,1,3,4
8499,800,12/06/2005,496,997,3,1,6,1
8501,800,12/06/2005,726,944,0,0,3,2
8502,800,12/06/2005,809,1098,1,1,8,6
8503,800,12/06/2005,1432,1345,1,0,5,0
8505,800,12/06/2005,1827,382,1,1,7,6
8147,776,13/06/2005,442,1278,0,3,6,2
8123,816,14/06/2005,1137,666,3,0,5,5
8127,816,14/06/2005,741,767,3,1,3,6
8128,816,14/06/2005,1420,296,0,0,5,6
8129,816,14/06/2005,994,1108,2,3,8,3
8131,793,14/06/2005,1412,1090,2,4,7,1
8132,793,14/06/2005,1364,1088,0,0,9,3
8133,793,14/06/2005,1016,338,0,3,6,2
8134,793,14/06/2005,548,691,1,2,4,6
8135,793,14/06/2005,998,1397,3,0,4,5
8136,793,14/06/2005,908,597,2,1,0,6
8137,793,14/06/2005,662,357,2,3,5,7
8138,793,14/06/2005,787,870,0,2,3,5
8139,793,14/06/2005,1383,1026,1,1,8,4
8140,793,14/06/2005,1034,1049,2,0,2,7
8141,793,14/06/2005,246,410,1,0,8,2
8455,813,14/06/2005,1416,979,0,1,9,7
8456,813,14/06/2005,1096,1056,0,0,6,5
8457,813,14/06/2005,366,340,0,0,3,3
8846,764,14/06/2005,604,303,2,2,4,6
8847,764,14/06/2005,1335,1119,1,3,8,2
8849,764,14/06/2005,1152,685,3,0,6,2
8850,764,14/06/2005,654,243,0,1,4,6
8462,764,15/06/2005,978,566,0,0,2,5
8597,741,15/06/2005,522,270,1,1,8,4
8673,811,15/06/2005,631,775,1,1,5,6
8228,776,17/06/2005,1251,1121,0,0,7,1
8229,776,17/06/2005,442,412,2,2,3,2
8230,776,17/06/2005,1278,374,1,0,6,3
8236,734,17/06/2005,929,353,0,1,9,2
8237,734,17/06/2005,556,1294,3,1,2,4
8238,734,17/06/2005,971,733,1,1,0,3
8239,734,17/06/2005,850,1361,0,1,3,3
8240,734,17/06/2005,276,1079,1,2,4,4
8241,734,17/06/2005,1061,1766,1,3,5,5
8242,734,17/06/2005,822,563,4,1,7,2
8253,734,17/06/2005,464,1159,2,1,7,3
8254,734,17/06/2005,1382,724,0,1,7,4
8256,795,17/06/2005,324,505,6,1,5,2
8303,781,18/06/2005,1402,541,2,0,2,3
8304,781,18/06/2005,265,790,1,2,3,3
8306,781,18/06/2005,759,513,1,1,11,2
8308,793,18/06/2005,410,1383,2,3,6,4
8309,793,18/06/2005,1364,1397,4,0,7,4
8311,793,18/06/2005,830,548,2,2,12,1
8313,793,18/06/2005,597,1034,1,1,7,13
8314,793,18/06/2005,908,1016,1,0,7,8
8315,793,18/06/2005,1026,1412,1,2,2,7
8316,793,18/06/2005,870,1049,3,1,5,4
8317,793,18/06/2005,787,662,4,1,10,2
8318,793,18/06/2005,246,691,0,0,5,9
8319,795,18/06/2005,320,535,2,2,5,5
8320,795,18/06/2005,1010,1275,4,3,2,3
8321,795,18/06/2005,1423,914,2,2,6,3
8322,795,18/06/2005,551,1089,0,0,10,1
8323,795,18/06/2005,1073,542,0,0,11,4
8324,795,18/06/2005,876,627,3,1,5,7
8329,811,18/06/2005,991,1071,2,0,8,1
8832,813,18/06/2005,988,258,0,1,4,4
8833,813,18/06/2005,1775,1777,0,0,8,2
8834,813,18/06/2005,1025,979,1,0,4,5
8835,813,18/06/2005,1778,340,1,1,8,3
8836,813,18/06/2005,1416,1349,3,0,1,7
8837,813,18/06/2005,690,659,2,0,5,5
8838,813,18/06/2005,366,854,2,0,3,3
8890,729,18/06/2005,1211,1237,4,1,8,2
8891,729,18/06/2005,601,396,2,1,6,5
8892,729,18/06/2005,1185,1193,2,0,8,2
8894,729,18/06/2005,1457,1740,3,1,7,7
8895,801,18/06/2005,1092,1072,2,0,4,4
8899,801,18/06/2005,1035,1223,2,0,6,8
8947,816,18/06/2005,925,791,4,0,5,4
8403,793,19/06/2005,338,357,0,0,3,6
8405,776,19/06/2005,1311,993,3,0,1,8
8406,776,19/06/2005,831,798,2,2,7,1
8407,776,19/06/2005,580,1398,1,1,2,2
8408,776,19/06/2005,196,352,3,0,7,5
8409,776,19/06/2005,851,402,2,3,4,5
8422,795,19/06/2005,526,773,2,1,2,4
8423,795,19/06/2005,216,301,3,0,8,3
8424,811,19/06/2005,192,1165,1,1,6,5
8428,811,19/06/2005,1212,1393,0,1,4,6
8873,729,19/06/2005,974,1118,2,1,5,4
8874,729,19/06/2005,808,445,2,1,2,6
8875,801,19/06/2005,1168,214,1,3,10,4
8876,801,19/06/2005,1404,459,4,1,3,6
8877,801,19/06/2005,916,786,1,1,6,5
8902,729,19/06/2005,460,1302,0,1,7,6
8907,741,19/06/2005,797,534,3,3,10,1
8580,781,21/06/2005,759,969,4,0,6,1
8581,793,21/06/2005,1049,1026,3,1,5,3
8582,793,21/06/2005,1383,548,0,2,13,4
8583,793,21/06/2005,715,787,0,1,9,4
8626,776,24/06/2005,412,1278,1,0,4,2
8627,776,24/06/2005,798,1311,3,3,8,2
8628,776,24/06/2005,1121,442,0,0,8,4
8698,781,25/06/2005,1043,265,2,1,3,2
8699,781,25/06/2005,790,1373,3,0,4,5
8701,781,25/06/2005,541,969,1,1,4,11
8702,793,25/06/2005,1412,870,4,2,9,1
8704,793,25/06/2005,1016,246,1,0,6,5
8705,793,25/06/2005,548,410,0,0,8,5
8706,793,25/06/2005,1049,830,3,2,7,2
8707,793,25/06/2005,1397,1026,2,0,5,2
8708,793,25/06/2005,691,1088,2,1,7,5
8709,793,25/06/2005,1090,1364,1,1,6,4
8710,793,25/06/2005,662,908,1,1,5,8
8711,793,25/06/2005,1383,998,2,3,5,4
8712,793,25/06/2005,1034,787,1,0,6,4
8713,793,25/06/2005,715,338,2,3,8,11
8714,781,25/06/2005,513,1143,0,3,4,5
8715,795,25/06/2005,914,551,1,1,7,7
8716,795,25/06/2005,627,324,4,0,8,3
8717,795,25/06/2005,505,876,2,0,5,4
8718,795,25/06/2005,773,1073,0,0,2,6
8719,795,25/06/2005,1275,216,5,2,3,3
8720,795,25/06/2005,535,526,2,1,5,5
8729,811,25/06/2005,1393,631,1,2,13,1
8730,811,25/06/2005,1071,1222,2,0,1,5
8731,811,25/06/2005,1328,316,1,2,3,3
8732,811,25/06/2005,853,192,0,0,5,7
8733,811,25/06/2005,1040,1386,3,0,4,1
8734,811,25/06/2005,1131,463,0,0,4,2
8742,811,25/06/2005,232,1212,3,0,3,5
8744,811,25/06/2005,795,921,1,2,7,3
9144,741,25/06/2005,534,1248,1,0,5,0
9145,741,25/06/2005,1424,694,0,3,3,6
9152,800,25/06/2005,561,928,1,1,7,1
9153,800,25/06/2005,1827,1052,1,1,3,6
9154,800,25/06/2005,1432,382,2,1,2,1
9155,800,25/06/2005,1345,1098,3,1,4,7
9156,800,25/06/2005,726,907,1,1,8,4
9166,813,25/06/2005,258,1025,2,3,13,2
9167,813,25/06/2005,1096,1778,1,0,4,6
9168,813,25/06/2005,988,776,2,0,7,4
9170,813,25/06/2005,1776,659,1,1,5,7
9171,813,25/06/2005,854,1369,2,0,8,2
9172,813,25/06/2005,979,366,3,0,6,2
9379,816,25/06/2005,807,296,0,3,2,3
9380,816,25/06/2005,1137,1314,3,0,8,3
9382,816,25/06/2005,791,1031,2,1,5,3
9385,816,25/06/2005,1216,1108,1,0,5,3
9386,816,25/06/2005,502,666,2,2,7,6
8735,811,26/06/2005,1165,991,2,2,6,4
8743,811,26/06/2005,1048,775,0,0,2,3
8758,776,26/06/2005,1398,1116,2,2,3,7
8759,776,26/06/2005,402,196,1,2,13,5
8760,776,26/06/2005,993,1251,5,0,9,3
8761,776,26/06/2005,352,831,4,1,6,2
8762,776,26/06/2005,1171,580,1,1,2,3
8763,781,26/06/2005,1402,759,3,2,4,8
8771,816,26/06/2005,1420,486,1,2,2,4
8773,795,26/06/2005,542,320,0,1,4,5
8774,795,26/06/2005,301,1423,2,0,9,3
9146,741,26/06/2005,473,438,2,1,8,4
9147,741,26/06/2005,363,1442,0,0,8,5
9148,741,26/06/2005,1117,1326,1,3,4,3
9149,741,26/06/2005,224,270,0,0,8,3
9150,741,26/06/2005,816,797,1,1,4,4
9151,741,26/06/2005,1028,523,0,0,8,5
9157,800,26/06/2005,1830,1135,2,0,9,5
9158,800,26/06/2005,496,369,3,1,3,3
9159,800,26/06/2005,1831,1352,1,2,8,1
9160,800,26/06/2005,809,944,1,0,5,8
9161,741,26/06/2005,834,1399,3,1,4,1
9162,800,26/06/2005,710,269,1,1,5,8
9164,741,26/06/2005,784,522,2,0,3,7
8862,776,27/06/2005,374,851,2,1,8,6
8981,816,01/07/2005,666,1216,4,1,4,4
8994,734,01/07/2005,641,850,0,0,7,1
8996,734,01/07/2005,1159,276,1,0,4,4
8997,734,01/07/2005,1079,464,2,0,5,3
9014,793,02/07/2005,1364,998,0,1,5,6
9015,793,02/07/2005,1088,357,0,1,5,4
9016,793,02/07/2005,830,908,0,1,7,4
9018,793,02/07/2005,1049,1383,0,0,5,3
9019,793,02/07/2005,691,597,2,1,6,6
9020,793,02/07/2005,870,1397,1,1,4,6
9021,793,02/07/2005,787,1016,1,0,7,3
9022,793,02/07/2005,1034,246,3,2,6,1
9023,793,02/07/2005,715,1090,4,0,5,2
9025,764,02/07/2005,1335,1160,1,1,8,3
9028,816,02/07/2005,807,741,2,1,6,5
9030,816,02/07/2005,502,399,2,0,9,5
9031,816,02/07/2005,261,767,1,0,6,4
9033,816,02/07/2005,925,1031,1,0,1,5
9035,764,02/07/2005,826,566,2,1,15,3
9036,764,02/07/2005,1119,952,0,4,6,3
9045,811,02/07/2005,775,853,1,1,9,5
9049,811,02/07/2005,921,1048,2,0,2,6
9050,811,02/07/2005,1212,1071,1,0,7,4
9060,811,02/07/2005,316,1165,0,1,11,2
9061,811,02/07/2005,192,232,1,0,5,2
9062,811,02/07/2005,991,1131,1,0,1,5
9063,811,02/07/2005,463,1328,2,0,5,4
9064,734,02/07/2005,1361,556,0,0,3,5
9312,729,02/07/2005,1118,808,2,1,5,1
9314,729,02/07/2005,974,1302,1,2,7,5
9315,729,02/07/2005,1740,312,4,1,3,1
9316,729,02/07/2005,912,956,1,1,6,4
9317,729,02/07/2005,567,396,3,0,7,2
9318,729,02/07/2005,1741,445,1,1,8,4
9530,800,02/07/2005,944,1432,3,3,3,3
9531,800,02/07/2005,269,1830,3,0,4,5
9532,800,02/07/2005,1098,710,0,0,7,3
9533,800,02/07/2005,928,726,3,2,5,7
9534,800,02/07/2005,382,1345,2,1,6,2
9059,811,03/07/2005,631,795,0,0,6,3
9101,781,03/07/2005,1373,1043,1,1,5,4
9109,811,03/07/2005,1386,1393,0,1,2,4
9319,729,03/07/2005,1211,297,2,1,8,2
9320,729,03/07/2005,601,1237,2,2,9,2
9321,729,03/07/2005,460,1185,0,1,8,8
9350,801,03/07/2005,1239,758,2,1,2,7
9351,801,03/07/2005,1223,459,5,1,4,2
9510,741,03/07/2005,694,784,0,1,6,0
9511,741,03/07/2005,1442,473,1,1,4,3
9517,800,03/07/2005,369,1831,4,1,3,2
9520,800,03/07/2005,907,1827,2,1,6,2
9535,800,03/07/2005,1052,809,2,0,4,4
9290,764,06/07/2005,978,826,2,0,5,2
9291,816,06/07/2005,767,1316,2,0,9,3
9294,816,06/07/2005,791,994,1,1,5,2
9297,764,06/07/2005,952,1051,1,1,6,6
9298,764,06/07/2005,654,472,0,1,3,5
9300,764,06/07/2005,566,1119,2,1,7,6
9301,816,06/07/2005,1420,666,2,0,8,3
9302,816,06/07/2005,1031,261,1,1,7,4
9303,816,06/07/2005,1216,419,3,1,4,6
9322,729,06/07/2005,1302,1457,1,1,10,6
9323,729,06/07/2005,808,912,5,1,3,4
9324,729,06/07/2005,1185,1741,4,4,3,6
9326,729,06/07/2005,1193,1211,0,4,4,4
9327,729,06/07/2005,297,567,2,0,6,4
9328,729,06/07/2005,1237,1740,1,2,2,7
9387,729,07/07/2005,445,460,2,2,3,3
9420,793,09/07/2005,357,548,2,4,13,5
9421,793,09/07/2005,998,787,1,2,5,4
9422,793,09/07/2005,597,338,2,2,4,4
9423,793,09/07/2005,908,410,1,1,4,6
9424,793,09/07/2005,1026,870,1,1,5,5
9425,793,09/07/2005,662,715,0,2,5,6
9426,793,09/07/2005,1383,1034,0,1,6,2
9427,793,09/07/2005,246,1364,2,2,6,10
9428,764,09/07/2005,243,1335,0,1,5,7
9429,764,09/07/2005,448,604,0,1,5,1
9430,764,09/07/2005,1107,1051,0,1,7,9
9434,764,09/07/2005,952,1415,0,1,4,3
9435,764,09/07/2005,654,924,0,2,8,8
9438,764,09/07/2005,685,472,0,2,2,4
9440,816,09/07/2005,486,296,2,1,5,6
9441,816,09/07/2005,767,1076,1,0,2,4
9442,816,09/07/2005,1137,925,3,2,5,6
9443,816,09/07/2005,399,261,1,2,2,2
9446,816,09/07/2005,791,666,1,2,5,9
9447,816,09/07/2005,741,419,1,1,3,4
9448,816,09/07/2005,1108,502,3,0,6,6
9449,816,09/07/2005,1420,1314,3,1,5,3
9450,816,09/07/2005,1031,1316,3,0,11,6
9452,729,09/07/2005,297,1118,1,4,8,2
9453,793,09/07/2005,1090,1049,2,1,4,8
9465,793,10/07/2005,1397,1088,1,0,7,4
9466,729,10/07/2005,1237,460,1,2,9,7
9544,729,12/07/2005,912,1185,1,2,3,7
9575,793,12/07/2005,830,246,2,2,6,5
9576,793,12/07/2005,548,1026,3,1,6,8
9577,793,12/07/2005,1049,1412,2,0,2,4
9578,793,12/07/2005,691,908,1,1,6,8
9579,793,12/07/2005,870,662,1,2,6,6
9580,793,12/07/2005,1034,1090,2,1,6,4
9581,793,12/07/2005,715,1383,3,0,6,4
9582,729,12/07/2005,1741,808,2,1,7,1
9603,781,13/07/2005,613,969,0,1,9,2
9606,781,13/07/2005,1143,265,4,1,4,3
9609,729,13/07/2005,601,445,0,2,8,6
9610,729,13/07/2005,1740,956,1,1,4,1
9611,729,13/07/2005,567,1237,1,0,8,7
9612,729,13/07/2005,460,1193,1,0,5,3
9798,800,16/07/2005,809,907,0,0,8,0
9799,800,16/07/2005,1432,1052,1,0,1,4
9805,800,16/07/2005,496,269,0,1,5,5
9806,741,16/07/2005,363,694,0,2,2,5
9807,741,16/07/2005,534,1326,3,0,5,3
9808,800,17/07/2005,1827,928,2,2,5,7
9810,800,17/07/2005,726,997,1,0,5,1
9811,741,17/07/2005,438,1442,1,0,2,4
9812,741,17/07/2005,473,522,2,0,7,4
9813,741,17/07/2005,1424,1248,0,0,12,6
9815,741,17/07/2005,1028,1399,1,1,10,4
9816,741,17/07/2005,1117,224,0,3,8,5
9817,741,17/07/2005,784,797,2,1,4,4
9818,741,17/07/2005,270,834,3,0,5,6
10035,800,17/07/2005,1098,382,1,0,5,2
10039,800,17/07/2005,1345,944,0,0,3,3
10041,800,17/07/2005,710,1830,1,2,6,5
10042,800,17/07/2005,1831,1135,1,0,3,6
10043,800,17/07/2005,1177,369,3,2,4,3
10047,800,17/07/2005,561,1352,3,2,7,4
9717,764,19/07/2005,978,604,0,4,4,2
9823,816,22/07/2005,767,1031,0,2,3,2
9835,734,22/07/2005,929,1294,1,0,7,1
9836,734,22/07/2005,1766,1361,1,3,3,5
9837,734,22/07/2005,971,563,1,1,3,5
9838,734,22/07/2005,276,724,0,0,6,2
9839,734,22/07/2005,1061,641,0,2,2,3
9840,734,22/07/2005,1079,353,0,0,7,2
9841,734,22/07/2005,1382,822,0,0,5,1
9843,734,22/07/2005,556,1159,2,1,5,4
10454,734,22/07/2005,850,733,2,3,5,6
9868,816,23/07/2005,1438,807,2,2,2,5
9869,816,23/07/2005,1314,486,1,1,7,5
9870,816,23/07/2005,399,1254,3,1,9,2
9871,816,23/07/2005,197,296,1,1,5,2
9872,816,23/07/2005,502,419,4,0,4,6
9873,816,23/07/2005,666,741,1,1,3,6
9875,816,23/07/2005,791,1108,1,3,5,3
9876,816,23/07/2005,1420,1316,1,0,11,5
9878,816,23/07/2005,1076,1216,1,0,5,9
9880,729,23/07/2005,974,1740,1,1,3,8
9881,729,23/07/2005,297,445,1,0,4,6
9882,729,23/07/2005,1237,956,0,1,2,6
9883,729,23/07/2005,1741,1457,3,1,13,5
9884,729,23/07/2005,1118,396,1,1,11,3
9886,793,23/07/2005,410,691,0,3,5,3
9887,793,23/07/2005,1364,830,1,0,1,8
9888,793,23/07/2005,1016,548,2,1,8,6
9889,793,23/07/2005,998,357,1,0,7,6
9890,793,23/07/2005,1026,1090,2,0,3,2
9891,793,23/07/2005,1049,338,1,1,9,3
9892,793,23/07/2005,870,715,4,1,5,4
9893,793,23/07/2005,787,1088,1,0,3,6
9894,793,23/07/2005,1383,597,1,0,4,3
9934,811,23/07/2005,1071,463,1,0,4,7
9935,811,23/07/2005,853,631,3,2,2,5
9936,811,23/07/2005,1040,1328,1,1,10,2
9937,811,23/07/2005,1131,316,0,2,5,3
9938,811,23/07/2005,921,775,0,0,5,3
9939,811,23/07/2005,1165,1212,4,1,1,3
9940,801,23/07/2005,1072,238,1,1,2,5
10372,800,23/07/2005,269,1831,1,1,4,5
10373,800,23/07/2005,369,561,0,0,11,1
10374,800,23/07/2005,1352,726,1,0,5,3
9967,729,24/07/2005,1193,312,2,0,7,5
9968,764,24/07/2005,303,448,3,1,3,5
9982,801,24/07/2005,1773,916,1,2,7,2
9983,801,24/07/2005,214,1239,2,3,2,4
9984,801,24/07/2005,771,1035,3,0,5,5
9985,801,24/07/2005,434,1223,1,2,5,5
9986,801,24/07/2005,1092,1168,1,2,10,5
9987,801,24/07/2005,459,489,0,1,9,6
9988,801,24/07/2005,1253,786,1,2,4,8
9992,729,24/07/2005,567,460,1,2,2,5
9997,811,24/07/2005,1393,1222,3,0,2,4
10000,801,24/07/2005,758,570,5,2,4,1
10001,811,24/07/2005,795,991,3,1,6,1
10058,764,26/07/2005,1264,952,0,3,7,8
10825,764,26/07/2005,826,1188,8,2,6,5
10094,764,27/07/2005,472,911,3,4,11,4
10095,781,27/07/2005,906,1043,1,2,2,6
10157,816,29/07/2005,741,1076,0,2,9,2
10158,734,29/07/2005,563,276,3,4,10,3
10159,734,29/07/2005,641,1079,3,0,5,3
10160,734,29/07/2005,345,971,1,1,6,7
10161,734,29/07/2005,1361,353,1,1,6,1
10162,734,29/07/2005,1159,850,1,1,6,3
10163,734,29/07/2005,1382,464,4,0,3,4
10164,734,29/07/2005,1294,1061,2,2,7,1
10177,734,29/07/2005,724,929,0,1,3,5
10459,734,29/07/2005,733,1766,1,0,4,3
10198,781,30/07/2005,265,541,1,0,8,6
10199,793,30/07/2005,1088,1016,3,0,6,7
10222,793,30/07/2005,1412,787,3,3,5,1
10224,816,30/07/2005,486,197,0,0,9,7
10225,816,30/07/2005,807,502,2,1,8,3
10226,816,30/07/2005,1137,399,2,0,9,2
10228,816,30/07/2005,419,261,2,1,2,6
10229,816,30/07/2005,925,1420,0,1,6,5
10230,816,30/07/2005,1108,666,0,1,6,2
10231,816,30/07/2005,1316,994,1,0,8,4
10232,816,30/07/2005,1031,1438,1,1,7,5
10234,816,30/07/2005,1216,1314,1,4,2,3
10236,793,30/07/2005,338,998,3,1,8,5
10237,793,30/07/2005,830,410,0,2,2,6
10238,793,30/07/2005,548,246,2,0,10,6
10239,793,30/07/2005,597,1364,1,1,9,3
10240,793,30/07/2005,908,1026,0,0,10,1
10241,793,30/07/2005,691,1034,2,0,2,4
10242,793,30/07/2005,1090,1383,1,2,9,2
10244,793,30/07/2005,715,1049,1,1,9,4
10245,729,30/07/2005,396,1185,0,1,6,9
10247,729,30/07/2005,1457,1211,0,2,8,5
10249,729,30/07/2005,912,1118,0,3,4,3
10250,729,30/07/2005,460,974,1,1,7,3
10253,813,30/07/2005,844,979,1,3,3,3
10254,813,30/07/2005,1369,1056,1,1,6,0
10255,813,30/07/2005,1775,1096,0,0,4,3
10256,813,30/07/2005,659,340,1,1,3,1
10258,813,30/07/2005,1025,854,1,0,3,4
10260,813,30/07/2005,1416,1776,1,1,3,1
10261,813,30/07/2005,690,1777,3,0,5,4
10262,813,30/07/2005,585,258,2,3,4,5
10263,813,30/07/2005,366,1349,2,0,2,2
10265,811,30/07/2005,463,1393,1,0,4,8
10266,729,30/07/2005,601,567,0,0,9,5
10267,793,30/07/2005,357,870,1,1,7,3
10268,801,30/07/2005,1168,1253,2,1,7,3
10275,811,30/07/2005,631,921,1,1,5,7
10276,811,30/07/2005,316,1040,1,1,4,1
10277,811,30/07/2005,1386,795,2,0,5,4
10278,811,30/07/2005,1328,1071,1,4,4,2
10279,811,30/07/2005,991,232,3,1,8,10
10286,811,30/07/2005,1131,1165,1,2,2,2
10287,811,30/07/2005,1212,1048,1,1,1,6
10291,801,30/07/2005,1223,1773,2,1,5,1
10907,800,30/07/2005,1098,1052,2,1,7,3
10311,801,31/07/2005,1035,214,2,3,10,5
10312,801,31/07/2005,570,1092,2,2,7,1
10313,801,31/07/2005,916,1404,1,0,2,5
10314,801,31/07/2005,238,771,0,0,11,5
10320,729,31/07/2005,445,1302,1,1,3,10
10331,811,31/07/2005,192,775,1,0,5,6
10333,801,31/07/2005,1239,434,3,2,6,2
10335,811,31/07/2005,1222,853,3,0,3,3
10908,800,31/07/2005,809,997,1,0,3,1
10909,800,31/07/2005,1345,907,1,2,8,3
10910,800,31/07/2005,382,944,2,4,9,3
10911,800,31/07/2005,496,710,1,2,4,4
10912,800,31/07/2005,561,1135,1,1,3,6
10444,764,01/08/2005,472,303,4,0,5,1
10445,729,01/08/2005,1740,1741,2,2,7,2
10446,734,01/08/2005,822,556,2,1,8,6
10536,816,02/08/2005,1108,197,0,0,5,2
10538,816,02/08/2005,1137,994,2,1,13,1
10539,816,02/08/2005,741,1314,4,3,1,5
10542,764,02/08/2005,654,566,2,2,7,4
10584,811,03/08/2005,232,1222,1,2,3,2
10594,816,03/08/2005,1254,502,2,2,4,5
10604,811,03/08/2005,1048,631,2,0,5,4
10605,811,03/08/2005,795,192,1,1,8,4
10606,811,03/08/2005,1393,1328,3,0,7,4
10607,811,03/08/2005,1071,316,1,0,1,4
10608,811,03/08/2005,853,463,2,0,8,3
10609,811,03/08/2005,1040,1131,3,1,5,3
10610,811,03/08/2005,921,1212,0,0,5,2
11309,801,03/08/2005,1253,758,2,1,0,7
10669,816,05/08/2005,666,419,2,0,4,3
10670,816,05/08/2005,1420,1137,0,4,8,4
10671,816,05/08/2005,1076,1316,1,0,5,9
10673,734,05/08/2005,929,641,2,1,3,3
10674,734,05/08/2005,1766,563,0,1,5,6
10676,734,05/08/2005,971,1159,1,0,5,8
10677,734,05/08/2005,850,1382,0,1,8,3
10678,734,05/08/2005,276,1294,2,2,6,4
10679,734,05/08/2005,1061,733,1,1,4,3
10680,734,05/08/2005,464,822,1,1,6,2
10681,734,05/08/2005,1079,1361,0,2,4,5
10682,734,05/08/2005,353,724,1,1,6,2
10753,781,06/08/2005,1043,513,4,0,9,2
10755,781,06/08/2005,613,1143,1,2,8,10
10758,793,06/08/2005,1383,830,2,0,7,6
10759,793,06/08/2005,1034,715,1,0,6,6
10769,816,06/08/2005,1438,1108,2,1,3,4
10770,816,06/08/2005,767,486,2,1,8,1
10771,816,06/08/2005,399,1216,1,3,8,4
10773,816,06/08/2005,261,925,1,1,7,1
10781,813,06/08/2005,844,690,1,1,1,4
10782,813,06/08/2005,988,366,0,2,2,3
10783,813,06/08/2005,439,1096,1,2,8,1
10802,811,06/08/2005,991,921,6,1,3,4
10803,811,06/08/2005,1222,1048,2,2,13,3
10804,811,06/08/2005,1131,1071,1,0,4,6
10805,811,06/08/2005,1212,775,0,0,6,0
10818,801,06/08/2005,786,1035,1,0,7,4
10888,729,06/08/2005,1741,460,1,1,1,7
11396,800,06/08/2005,382,1052,1,1,5,5
11398,800,06/08/2005,726,1135,1,1,7,1
11399,800,06/08/2005,1177,1830,1,1,6,1
11402,800,06/08/2005,1098,907,1,2,7,2
11403,741,06/08/2005,270,522,2,1,8,5
11785,764,06/08/2005,1415,911,0,1,12,2
10851,801,07/08/2005,489,1239,0,0,4,1
10852,801,07/08/2005,1773,1092,0,0,5,3
10855,801,07/08/2005,758,1168,2,0,6,4
11368,800,07/08/2005,561,269,0,0,2,2
11376,741,07/08/2005,1028,1117,1,3,12,2
11377,741,07/08/2005,534,834,1,2,6,5
11378,741,07/08/2005,816,224,3,1,4,6
11379,741,07/08/2005,1424,1399,0,1,6,2
11380,741,07/08/2005,363,523,1,0,7,5
11381,741,07/08/2005,473,1248,2,3,5,4
11382,741,07/08/2005,438,797,2,2,6,2
11383,800,07/08/2005,944,710,4,3,8,1
11384,800,07/08/2005,1432,997,1,3,2,5
11385,800,07/08/2005,809,1352,1,0,6,5
11386,800,07/08/2005,1827,369,0,2,3,1
11387,800,07/08/2005,1831,496,2,1,9,2
11389,741,07/08/2005,1442,694,1,1,3,3
11390,741,07/08/2005,784,1326,3,2,8,9
10675,734,08/08/2005,556,345,0,1,8,5
8992,734,09/08/2005,733,929,0,1,6,2
8999,734,09/08/2005,1294,971,1,0,3,7
10986,816,09/08/2005,399,486,2,2,10,6
10987,816,09/08/2005,1438,419,0,0,8,3
10988,816,09/08/2005,767,1108,2,0,5,5
10990,816,09/08/2005,502,1137,0,0,6,8
10991,816,09/08/2005,666,296,1,0,4,6
10992,816,09/08/2005,261,807,0,1,3,4
10993,816,09/08/2005,791,1216,1,0,6,3
10994,816,09/08/2005,1420,741,2,0,7,5
10996,816,09/08/2005,1076,1254,0,1,6,5
10997,816,09/08/2005,1314,925,1,0,4,3
10998,729,09/08/2005,974,956,1,0,4,9
11000,729,09/08/2005,567,912,0,0,4,2
11001,729,09/08/2005,1118,601,3,0,5,2
11002,729,09/08/2005,1193,396,2,0,5,8
10999,729,10/08/2005,1237,445,1,1,6,5
